Date,Price,Open,High,Low,Vol.,Change %
5/5/2015,5160.31,5153.76,5202.08,5130.64,4.00B,0.37%
5/4/2015,5141.14,5093.33,5171.09,5089.42,3.85B,1.08%
4/30/2015,5086.43,5087.93,5141.5,5030.26,3.99B,-0.37%
4/29/2015,5105.56,5229.56,5237.21,5015.01,4.86B,-2.61%
4/28/2015,5242.16,5211.14,5242.16,5164.74,3.72B,-0.06%
4/27/2015,5245.45,5398.56,5403.59,5224.03,5.10B,-3.49%
4/24/2015,5435.35,5451.78,5464.34,5424.76,3.22B,-0.02%
4/23/2015,5436.21,5441.71,5464.34,5430.28,4.12B,-0.02%
4/22/2015,5437.12,5452.46,5458.2,5426.2,4.34B,-0.43%
4/21/2015,5460.57,5406.62,5460.57,5405,4.51B,1.11%
4/20/2015,5400.8,5406.76,5407.06,5383.25,4.08B,-0.18%
4/17/2015,5410.64,5418.01,5428.93,5410.64,3.83B,-0.19%
4/16/2015,5420.73,5420.89,5428.22,5401.68,5.43B,0.11%
4/15/2015,5414.55,5426.23,5430.07,5394.31,4.15B,-0.08%
4/14/2015,5419.11,5438.53,5448.45,5397.73,4.09B,-0.52%
4/13/2015,5447.41,5479.73,5486.88,5430.92,3.93B,-0.80%
4/10/2015,5491.34,5504.24,5509,5471.4,4.53B,-0.17%
4/9/2015,5500.9,5494.55,5500.9,5478.51,4.26B,0.26%
4/8/2015,5486.58,5513.98,5518.8,5476.89,4.31B,-0.66%
4/7/2015,5523.29,5502.32,5523.29,5493.84,4.78B,0.79%
4/6/2015,5480.03,5467.7,5489.6,5465.61,3.62B,0.43%
4/2/2015,5456.4,5480.16,5489.64,5436.95,4.81B,-0.19%
4/1/2015,5466.87,5516.8,5524.04,5454.53,4.57B,-0.94%
3/31/2015,5518.68,5490.98,5518.68,5484.05,4.75B,1.47%
3/30/2015,5438.66,5415.28,5459.75,5411.97,4.69B,0.77%
3/27/2015,5396.85,5352.74,5397.84,5350.47,3.36B,0.52%
3/26/2015,5368.8,5381.02,5413.29,5368.67,4.82B,-0.68%
3/25/2015,5405.49,5437.74,5440.45,5396.41,5.17B,-0.77%
3/24/2015,5447.65,5440.59,5457.95,5434.46,4.00B,0.19%
3/23/2015,5437.1,5455.88,5467.94,5437.1,5.55B,-0.11%
3/20/2015,5443.06,5433.15,5453.69,5423.28,5.33B,-0.20%
3/19/2015,5453.85,5445.07,5461.3,5444.1,4.88B,0.75%
3/18/2015,5413.15,5425.81,5435.04,5412.96,4.30B,-0.48%
3/17/2015,5439.15,5452.83,5464.02,5431.8,5.06B,0.07%
3/16/2015,5435.27,5415.47,5449.94,5415.47,3.65B,0.16%
3/13/2015,5426.47,5457.94,5462.59,5420.8,4.23B,-0.25%
3/12/2015,5439.83,5418.19,5449.6,5417.6,4.52B,0.37%
3/11/2015,5419.57,5438.33,5439.26,5405.94,5.38B,-0.79%
3/10/2015,5462.93,5437.13,5471.28,5407.57,4.82B,0.34%
3/9/2015,5444.63,5483.86,5485,5424.95,4.20B,-1.27%
3/6/2015,5514.79,5467.15,5514.79,5460.89,4.38B,1.17%
3/5/2015,5450.95,5457.9,5476.63,5450.95,4.14B,0.05%
3/4/2015,5448.06,5477.82,5484.86,5435.44,3.97B,-0.49%
3/3/2015,5474.62,5479.62,5499.77,5472.57,4.32B,-0.06%
3/2/2015,5477.83,5452.83,5477.83,5451.57,4.28B,0.51%
2/27/2015,5450.29,5455.23,5464.22,5441.14,4.44B,-0.02%
2/26/2015,5451.42,5429.48,5459.07,5429.48,4.25B,0.12%
2/25/2015,5445.11,5426.23,5448.69,5425.9,4.95B,0.51%
2/24/2015,5417.31,5399.66,5422.44,5397.78,4.18B,0.26%
2/23/2015,5403.28,5409.94,5418.59,5387.38,3.95B,0.06%
2/20/2015,5400.1,5399.43,5427.31,5398.35,4.21B,0.18%
2/18/2015,5390.45,5372.75,5415.38,5372.75,5.17B,0.99%
2/17/2015,5337.5,5325.68,5342.93,5319.47,3.47B,0.23%
2/16/2015,5325.49,5377.97,5384.02,5320.4,3.53B,-0.91%
2/13/2015,5374.16,5363.98,5380.84,5352.95,3.68B,0.58%
2/12/2015,5343.41,5342.06,5346.14,5320.24,4.27B,0.13%
2/11/2015,5336.52,5336.66,5345.08,5327.89,4.70B,0.28%
2/10/2015,5321.47,5353.81,5362.57,5310.08,4.36B,-0.50%
2/9/2015,5348.47,5341.76,5375.09,5333.23,4.17B,0.11%
2/6/2015,5342.52,5297.35,5342.52,5296.6,4.73B,1.19%
2/5/2015,5279.9,5309.13,5314.29,5254.04,4.04B,-0.67%
2/4/2015,5315.28,5315.45,5348.84,5298.12,5.36B,0.45%
2/3/2015,5291.72,5287.62,5310.11,5282.06,4.53B,0.29%
2/2/2015,5276.24,5277.15,5291.41,5257.21,3.37B,-0.25%
1/30/2015,5289.4,5290.39,5298.46,5281.58,3.95B,0.51%
1/29/2015,5262.72,5263.53,5266.99,5253.45,3.94B,-0.12%
1/28/2015,5268.85,5272.22,5279.91,5263.55,4.52B,-0.16%
1/27/2015,5277.15,5254.46,5277.15,5243.75,4.03B,0.33%
1/26/2015,5260.02,5302.64,5309.52,5208.42,4.77B,-1.20%
1/23/2015,5323.89,5281.18,5325.04,5281.18,6.18B,1.35%
1/22/2015,5253.18,5215.64,5267.57,5215.03,6.03B,0.73%
1/21/2015,5215.27,5176.35,5215.27,5164.3,3.97B,0.95%
1/20/2015,5166.09,5154.37,5166.09,5121.81,4.72B,0.27%
1/19/2015,5152.09,5152.16,5171.68,5132.71,4.48B,0.07%
1/16/2015,5148.38,5182.01,5204.49,5148.38,4.62B,-0.78%
1/15/2015,5188.71,5180.43,5193.95,5168.01,5.42B,0.56%
1/14/2015,5159.67,5217.2,5225.02,5159.67,6.40B,-1.05%
1/13/2015,5214.36,5199.94,5217.22,5197.09,7.29B,0.51%
1/12/2015,5187.93,5202.75,5220.25,5183.21,4.77B,-0.55%
1/9/2015,5216.66,5226.89,5240.24,5212.28,7.39B,0.09%
1/8/2015,5211.83,5218.4,5230.18,5208.99,6.92B,0.09%
1/7/2015,5207.12,5175.55,5207.38,5174.8,7.21B,0.74%
1/6/2015,5169.06,5186.2,5194.8,5169.06,5.15B,-0.98%
1/5/2015,5219.99,5229.68,5233.66,5206.28,4.48B,-0.43%
1/2/2015,5242.77,5233.8,5247.94,5230.75,3.81B,0.30%
12/30/2014,5226.95,5177.94,5226.95,5175.64,4.67B,0.94%
12/29/2014,5178.37,5168.72,5185.66,5167.43,3.19B,0.22%
12/24/2014,5166.98,5141.38,5175.38,5140.97,3.67B,0.54%
12/23/2014,5139.07,5139.79,5151.37,5139.06,4.17B,0.26%
12/22/2014,5125.77,5161.02,5167.02,5125.77,6.04B,-0.37%
12/19/2014,5144.62,5141.71,5162.37,5127.72,6.67B,0.61%
12/18/2014,5113.35,5076.23,5113.35,5076.23,6.37B,1.54%
12/17/2014,5035.65,5030.81,5059.73,5021.95,5.48B,0.19%
12/16/2014,5026.03,5067.95,5069.26,5005.27,6.80B,-1.61%
12/15/2014,5108.43,5124.26,5126.07,5094.42,6.69B,-1.01%
12/12/2014,5160.43,5151.16,5178.52,5150.59,5.16B,0.15%
12/11/2014,5152.69,5139.29,5166.7,5137.2,4.59B,-0.25%
12/10/2014,5165.41,5121.58,5168.73,5121.58,4.38B,0.84%
12/9/2014,5122.31,5132.91,5142.82,5122.31,4.99B,-0.42%
12/8/2014,5144.01,5197.89,5207.22,5124.54,5.18B,-0.85%
12/5/2014,5187.99,5185.25,5206.22,5185.22,3.97B,0.21%
12/4/2014,5177.16,5172.04,5199.33,5160.78,4.82B,0.22%
12/3/2014,5166.04,5180.26,5187.35,5157.15,4.66B,-0.19%
12/2/2014,5175.79,5169.61,5194.05,5166.63,4.98B,0.22%
12/1/2014,5164.29,5150.38,5167.69,5134.75,4.50B,0.28%
11/28/2014,5149.89,5139.64,5149.89,5126.98,5.72B,0.09%
11/27/2014,5145.31,5134.7,5148.41,5134.7,5.31B,0.24%
11/26/2014,5133.04,5125.24,5137.06,5107.57,4.82B,0.28%
11/25/2014,5118.94,5137.03,5149.48,5118.94,5.20B,-0.44%
11/24/2014,5141.76,5133.95,5157.08,5124.81,5.61B,0.58%
11/21/2014,5112.05,5091.05,5122.82,5084.1,4.90B,0.36%
11/20/2014,5093.57,5123.19,5126.28,5071.44,3.86B,-0.67%
11/19/2014,5127.93,5114.15,5140.98,5111.7,4.90B,0.50%
11/18/2014,5102.47,5077.1,5102.47,5068.28,4.10B,0.96%
11/17/2014,5053.94,5037.3,5073.76,5037.03,3.51B,0.09%
11/14/2014,5049.49,5047.64,5068.08,5035.46,2.84B,0.02%
11/13/2014,5048.67,5046.5,5052.49,5029.62,2.86B,0.00%
11/12/2014,5048.84,5047.24,5067.97,5035.7,3.06B,0.33%
11/11/2014,5032.28,4971.12,5043.52,4970.5,3.52B,1.35%
11/10/2014,4965.39,4997.3,5008.79,4965.39,3.01B,-0.44%
11/7/2014,4987.42,5033.36,5040.97,4979.2,3.81B,-0.93%
11/6/2014,5034.23,5069.94,5074.25,5029.95,3.10B,-0.64%
11/5/2014,5066.83,5075.24,5087.24,5052.01,3.82B,-0.08%
11/4/2014,5070.94,5078.52,5090.45,5070.49,3.16B,-0.29%
11/3/2014,5085.51,5102.54,5103.7,5060.32,2.94B,-0.08%
10/31/2014,5089.55,5076.1,5089.55,5060.6,3.25B,0.61%
10/30/2014,5058.85,5072.91,5076.29,5032.38,3.45B,-0.30%
10/29/2014,5074.06,5019.49,5074.31,5018.97,3.66B,1.45%
10/28/2014,5001.3,5028.33,5032.55,4995.85,3.17B,-0.46%
10/27/2014,5024.29,5086.25,5091.05,5024.29,2.64B,-0.96%
10/24/2014,5073.07,5098.29,5107.26,5062.9,2.83B,-0.60%
10/23/2014,5103.52,5076.59,5103.52,5069.24,3.62B,0.58%
10/22/2014,5074.32,5055.49,5079.23,5054.39,3.27B,0.89%
10/21/2014,5029.34,5057.29,5060.33,5016.46,2.87B,-0.22%
10/20/2014,5040.53,5068.58,5101.21,5040.53,4.16B,0.23%
10/17/2014,5028.95,4958.18,5043.77,4953.5,4.40B,1.56%
10/16/2014,4951.61,4933.29,4976.62,4924.57,3.25B,-0.23%
10/15/2014,4962.94,4947.78,4972.99,4943,3.21B,0.82%
10/14/2014,4922.58,4902.46,4941.6,4900.72,2.67B,0.19%
10/13/2014,4913.05,4937.36,4947.01,4913.05,2.61B,-1.01%
10/10/2014,4962.96,4948.28,4971.03,4933.39,2.81B,-0.62%
10/9/2014,4993.88,4993.23,5014.51,4992.67,3.14B,0.71%
10/8/2014,4958.52,4992.42,5004.56,4958.52,2.99B,-1.48%
10/7/2014,5032.84,5017.15,5048.23,5000.16,3.87B,0.65%
10/6/2014,5000.14,4975.2,5006.34,4946.7,2.39B,1.03%
10/3/2014,4949.35,5009.67,5024.58,4933.04,3.72B,-1.03%
10/2/2014,5000.81,5107.11,5107.11,4996.96,3.94B,-2.73%
10/1/2014,5140.91,5148.57,5165.39,5124.23,4.03B,0.06%
9/30/2014,5137.58,5115.81,5151.01,5102.41,3.72B,-0.09%
9/29/2014,5142.01,5122.83,5142.01,5082.73,3.37B,0.18%
9/27/2014,5132.56,5132.56,5132.56,5132.56,-,0.00%
9/26/2014,5132.56,5143.03,5143.03,5105.32,4.05B,-1.32%
9/25/2014,5201.38,5201.51,5213.24,5180.31,3.37B,0.53%
9/24/2014,5174.01,5190.1,5207.2,5174.01,3.63B,-0.27%
9/23/2014,5188.11,5201.95,5202.45,5184.16,3.27B,-0.61%
9/22/2014,5219.8,5219.33,5228.91,5208.95,3.00B,-0.15%
9/19/2014,5227.58,5216.44,5250.83,5210.31,4.02B,0.37%
9/18/2014,5208.14,5196.4,5216.58,5186.93,3.18B,0.38%
9/17/2014,5188.18,5159.14,5198.29,5157.86,3.98B,1.12%
9/16/2014,5130.5,5151.79,5156.73,5130.5,2.98B,-0.28%
9/15/2014,5144.9,5118.27,5148.72,5117.73,3.04B,0.02%
9/13/2014,5143.71,5143.71,5143.71,5143.71,-,0.00%
9/12/2014,5143.71,5135.1,5156.97,5127.73,3.18B,0.21%
9/11/2014,5133.03,5147.09,5178.3,5133.03,4.90B,-0.19%
9/10/2014,5142.99,5190.25,5190.25,5129.73,4.40B,-1.04%
9/9/2014,5197.12,5249.08,5251.66,5197.12,3.90B,-0.94%
9/8/2014,5246.48,5241.23,5262.57,5241.14,3.28B,0.56%
9/5/2014,5217.34,5200.37,5224.3,5199.91,3.51B,0.23%
9/4/2014,5205.32,5225.29,5232.66,5195.4,3.53B,-0.36%
9/3/2014,5224.14,5206.12,5226.25,5206.12,3.86B,0.43%
9/2/2014,5201.59,5179.33,5201.95,5179.33,3.51B,0.46%
9/1/2014,5177.62,5159.94,5179.85,5157.34,2.94B,0.79%
8/31/2014,5136.86,5136.86,5136.86,5136.86,-,0.00%
8/29/2014,5136.86,5175.26,5192.83,5136.86,3.35B,-0.92%
8/28/2014,5184.48,5166.21,5194.48,5165.02,3.65B,0.37%
8/27/2014,5165.25,5144.96,5171.38,5144.96,3.26B,0.36%
8/26/2014,5146.55,5191.25,5195.11,5144.27,4.01B,-0.74%
8/25/2014,5184.96,5194.47,5200.01,5177.69,3.39B,-0.27%
8/22/2014,5198.9,5215.83,5223.98,5186.56,3.61B,-0.14%
8/21/2014,5206.14,5190.17,5206.14,5154.69,3.52B,0.31%
8/20/2014,5190.17,5167.6,5190.93,5166.87,3.35B,0.48%
8/19/2014,5165.17,5171.55,5178.33,5160.15,3.74B,0.16%
8/18/2014,5156.75,5154.4,5165.58,5147.39,3.60B,0.15%
8/15/2014,5148.96,5155.59,5161.35,5144.07,3.37B,-0.13%
8/14/2014,5155.55,5170.48,5177.98,5133.49,4.17B,-0.25%
8/13/2014,5168.27,5137.2,5168.27,5134.23,3.57B,0.70%
8/12/2014,5132.4,5129.12,5144.01,5127.21,4.12B,0.37%
8/11/2014,5113.24,5090.77,5113.24,5087.99,3.29B,1.18%
8/10/2014,5053.76,5053.76,5053.76,5053.76,-,0.00%
8/8/2014,5053.76,5068.03,5076.56,5048,2.95B,-0.26%
8/7/2014,5066.98,5052.09,5068.42,5043.52,3.91B,0.17%
8/6/2014,5058.23,5081.82,5085.72,5050.69,3.54B,-1.00%
8/5/2014,5109.09,5123.06,5124.98,5091.29,3.71B,-0.20%
8/4/2014,5119.24,5076.23,5119.24,5050.52,3.55B,0.60%
8/2/2014,5088.8,5088.8,5088.8,5088.8,-,0.00%
7/27/2014,5088.8,5088.8,5088.8,5088.8,-,0.00%
7/25/2014,5088.8,5104.56,5110.17,5059.99,3.84B,-0.19%
7/24/2014,5098.64,5110,5119.49,5080.06,3.38B,0.11%
7/23/2014,5093.23,5104.83,5139.67,5087.22,4.14B,0.19%
7/22/2014,5083.52,5141.97,5155.03,5014.01,5.60B,-0.85%
7/21/2014,5127.12,5107.46,5129.99,5107.46,4.76B,0.79%
7/20/2014,5087.01,5087.01,5087.01,5087.01,-,0.00%
7/18/2014,5087.01,5048.88,5100.78,5040.25,3.33B,0.31%
7/17/2014,5071.2,5128.51,5136.78,5039.35,4.15B,-0.84%
7/16/2014,5113.93,5076.27,5132.73,5076.27,5.39B,0.85%
7/15/2014,5070.82,5032.96,5070.82,5032.96,3.85B,0.99%
7/14/2014,5021.06,5041.35,5047.76,4999.85,3.23B,-0.23%
7/12/2014,5032.6,5032.6,5032.6,5032.6,-,0.00%
7/11/2014,5032.6,5073.14,5078.7,5002.98,3.59B,-1.28%
7/10/2014,5098.01,5109.61,5165.42,5072.98,7.73B,1.46%
7/9/2014,5024.71,5024.71,5024.71,5024.71,-,0.00%
7/8/2014,5024.71,5008.46,5050.56,5008.15,5.89B,0.72%
7/7/2014,4989.03,4921.79,4989.03,4918.86,5.24B,1.70%
7/4/2014,4905.82,4884.44,4917.67,4884.44,3.78B,0.35%
7/3/2014,4888.73,4905.73,4908.23,4887.98,3.14B,-0.40%
7/2/2014,4908.27,4887.85,4908.27,4879.2,2.76B,0.48%
7/1/2014,4884.82,4877.65,4884.82,4862.42,3.19B,0.13%
6/30/2014,4878.58,4847.2,4878.58,4845.61,3.44B,0.69%
6/27/2014,4845.13,4864.18,4871.08,4835.04,3.08B,-0.56%
6/26/2014,4872.42,4846.98,4872.42,4846.21,3.04B,0.69%
6/25/2014,4838.98,4859.88,4875.02,4838.98,2.96B,-0.48%
6/24/2014,4862.24,4847.43,4869.02,4847.43,3.18B,0.42%
6/23/2014,4842.13,4857.92,4868.02,4840.98,2.88B,-0.11%
6/20/2014,4847.7,4874.97,4884.48,4847.7,2.46B,-0.34%
6/19/2014,4864.27,4895.96,4900.32,4859.2,2.93B,-0.48%
6/18/2014,4887.86,4906.55,4906.67,4881.95,2.74B,-0.44%
6/17/2014,4909.52,4889.72,4909.52,4878.32,2.56B,0.49%
6/16/2014,4885.46,4924.07,4929.55,4880.16,2.70B,-0.84%
6/13/2014,4926.66,4927.37,4929.61,4918.48,2.25B,-0.16%
6/12/2014,4934.41,4963.12,4965.88,4920.99,2.72B,-0.76%
6/11/2014,4971.95,4942.73,4971.95,4939.98,2.81B,0.52%
6/10/2014,4946.09,4893.71,4946.09,4893.71,2.48B,1.25%
6/9/2014,4885.08,4945.84,4948.61,4876.19,3.08B,-1.06%
6/6/2014,4937.18,4931.49,4958.43,4928.9,2.60B,0.03%
6/5/2014,4935.56,4932.44,4938.28,4912.89,2.63B,0.06%
6/4/2014,4932.56,4933.12,4946.89,4919.92,2.70B,-0.19%
6/3/2014,4942.16,4920.05,4942.16,4896.95,3.08B,0.61%
6/2/2014,4912.09,4900.97,4912.09,4875.62,3.09B,0.37%
5/30/2014,4893.91,4996.7,4998.09,4893.91,4.04B,-1.84%
5/28/2014,4985.58,4959.54,4988.19,4957.81,2.90B,0.44%
5/26/2014,4963.93,4984.69,4986.09,4961.43,2.52B,-0.18%
5/25/2014,4973.06,4973.06,4973.06,4973.06,-,0.00%
5/23/2014,4973.06,4973.54,4977.5,4959.17,2.84B,0.06%
5/22/2014,4969.88,4931.36,4974.12,4926.07,3.85B,1.21%
5/21/2014,4910.29,4885.48,4913.41,4868.2,3.17B,0.29%
5/20/2014,4895.95,5009.62,5010.2,4865.32,4.03B,-2.37%
5/19/2014,5015,5053.05,5091.32,4976.4,4.66B,-0.33%
5/16/2014,5031.57,4983.29,5031.57,4977.17,4.23B,0.80%
5/14/2014,4991.64,4938.26,4991.64,4936.53,4.71B,1.43%
5/13/2014,4921.39,4933.66,4941.24,4902.8,3.24B,0.17%
5/12/2014,4913,4907.74,4929.73,4907.73,3.60B,0.30%
5/9/2014,4898.14,4865.53,4898.14,4863.49,3.38B,0.77%
5/8/2014,4860.89,4878.81,4889.05,4842.4,3.00B,-0.02%
5/7/2014,4862.07,4833.32,4869.59,4828.22,3.21B,0.57%
5/6/2014,4834.47,4845.47,4855.09,4828.64,2.56B,-0.17%
5/5/2014,4842.5,4842.53,4856.34,4838.07,2.83B,0.08%
5/2/2014,4838.76,4845.34,4858.91,4835.19,3.66B,-0.03%
4/30/2014,4840.15,4834.23,4846.23,4827.48,3.49B,0.42%
4/29/2014,4819.68,4810.51,4823.57,4800.01,3.27B,0.02%
4/28/2014,4818.76,4895.84,4901.85,4818.76,3.22B,-1.61%
4/25/2014,4897.64,4893.39,4916.59,4891.27,3.52B,0.13%
4/24/2014,4891.08,4891.68,4916.23,4880.85,3.66B,-0.04%
4/23/2014,4893.15,4892.77,4916.9,4887.27,3.62B,-0.10%
4/22/2014,4898.21,4889.87,4898.21,4858.82,3.14B,0.12%
4/21/2014,4892.29,4912.51,4915.2,4887.77,2.63B,-0.10%
4/17/2014,4897.05,4897.2,4906.29,4883.27,3.05B,0.49%
4/16/2014,4873.01,4883.49,4893.53,4870.61,4.26B,0.06%
4/15/2014,4870.22,4872.3,4893.23,4863.01,4.07B,0.11%
4/14/2014,4864.88,4812.63,4870.1,4812.63,3.69B,1.00%
4/11/2014,4816.58,4734.31,4816.58,4721.6,3.83B,1.07%
4/10/2014,4765.73,4829.31,4829.31,4739.79,6.46B,-3.16%
4/9/2014,4921.4,4922.6,4933.11,4906.07,-,0.00%
4/8/2014,4921.4,4922.6,4933.11,4906.07,3.74B,0.01%
4/7/2014,4921.04,4855.87,4930.88,4852.98,4.01B,1.30%
4/4/2014,4857.94,4894.34,4899.21,4839.26,3.53B,-0.68%
4/3/2014,4891.32,4877.32,4896.61,4876.4,4.09B,0.43%
4/2/2014,4870.2,4878.34,4902.1,4857.68,4.79B,-0.08%
4/1/2014,4873.93,4796.16,4873.93,4793.89,4.61B,2.22%
3/28/2014,4768.28,4737.63,4769.22,4737.22,3.89B,0.96%
3/27/2014,4723.06,4721.52,4758.01,4717.73,3.57B,-0.11%
3/26/2014,4728.24,4708.25,4744.9,4707.86,3.40B,0.53%
3/25/2014,4703.09,4706.26,4712.77,4694.25,3.36B,-0.37%
3/24/2014,4720.42,4712.12,4727.62,4695.36,3.25B,0.43%
3/21/2014,4700.22,4710.51,4736.3,4661.61,4.63B,0.03%
3/20/2014,4698.97,4807.72,4808.93,4691.14,4.68B,-2.54%
3/19/2014,4821.46,4817.5,4838.18,4816.71,4.21B,0.33%
3/18/2014,4805.61,4878.54,4895.5,4802.02,4.83B,-1.45%
3/17/2014,4876.19,4887.36,4903.5,4845.78,6.86B,-0.05%
3/14/2014,4878.64,4693.82,4878.64,4676.23,6.42B,3.23%
3/13/2014,4726.17,4694.92,4726.17,4691.29,5.27B,0.89%
3/12/2014,4684.39,4680.7,4698.48,4667.39,5.07B,-0.42%
3/11/2014,4704.21,4673.38,4706.6,4672.54,5.06B,0.58%
3/10/2014,4677.25,4665.24,4689.34,4654.58,3.68B,-0.18%
3/9/2014,4685.89,4685.89,4685.89,4685.89,-,0.00%
3/7/2014,4685.89,4700.41,4708.46,4680.5,4.41B,-0.04%
3/6/2014,4687.86,4667.78,4687.86,4657.01,4.64B,0.62%
3/5/2014,4659.17,4621.12,4659.17,4621.04,3.83B,1.26%
3/4/2014,4601.28,4581.31,4602.2,4568.65,3.37B,0.37%
3/3/2014,4584.2,4589.62,4589.93,4567.76,2.85B,-0.78%
2/28/2014,4620.22,4581.44,4620.22,4579.55,3.59B,1.12%
2/27/2014,4568.94,4533.94,4575.33,4530.14,3.38B,0.80%
2/26/2014,4532.72,4562.49,4571.06,4520.22,3.85B,-0.97%
2/25/2014,4577.29,4628.19,4643.11,4567.87,3.32B,-1.00%
2/24/2014,4623.57,4652.78,4665.27,4622.93,3.27B,-0.49%
2/21/2014,4646.15,4614.89,4650.46,4613.9,3.80B,1.04%
2/20/2014,4598.22,4583.57,4598.22,4574.97,3.61B,0.12%
2/19/2014,4592.65,4559.49,4592.65,4559.33,4.30B,0.80%
2/18/2014,4556.19,4558.98,4570.31,4550,4.44B,0.02%
2/17/2014,4555.37,4524.53,4560.1,4524.53,4.43B,1.05%
2/14/2014,4508.04,4504.65,4512.75,4498.27,2.86B,0.36%
2/13/2014,4491.66,4493.64,4500.32,4484.29,2.93B,-0.10%
2/12/2014,4496.29,4489.6,4502.19,4480.97,4.05B,0.58%
2/11/2014,4470.19,4454.03,4475.15,4452.34,3.84B,0.44%
2/10/2014,4450.75,4485.46,4502.77,4449.04,3.69B,-0.36%
2/7/2014,4466.66,4441.72,4474.2,4440.59,3.77B,0.95%
2/6/2014,4424.71,4386.54,4424.71,4385.3,3.43B,0.92%
2/5/2014,4384.31,4378.05,4391.89,4366.03,2.83B,0.74%
2/4/2014,4352.26,4335.28,4367.3,4320.78,2.35B,-0.78%
2/3/2014,4386.26,4407,4410.78,4377.54,2.18B,-0.74%
1/30/2014,4418.76,4368.66,4418.76,4347.73,2.65B,0.03%
1/29/2014,4417.35,4355.93,4432.35,4355.93,2.93B,1.74%
1/28/2014,4341.65,4311.63,4353.86,4293.98,2.53B,0.44%
1/27/2014,4322.78,4357.73,4360.35,4286.44,2.70B,-2.58%
1/24/2014,4437.34,4479.39,4480.62,4437.34,2.41B,-1.31%
1/23/2014,4496.04,4495.48,4510.22,4483.25,3.16B,0.41%
1/22/2014,4477.49,4445.26,4477.49,4437.06,3.29B,0.56%
1/21/2014,4452.5,4442.35,4457.52,4440.24,3.29B,0.47%
1/20/2014,4431.57,4408.03,4435.97,4407.88,2.65B,0.44%
1/17/2014,4412.23,4408.37,4429.57,4391.18,2.92B,-0.01%
1/16/2014,4412.49,4455.55,4457.76,4411.91,3.21B,-0.66%
1/15/2014,4441.59,4402.36,4459.48,4398.12,4.56B,1.16%
1/13/2014,4390.77,4294.19,4393.32,4292.33,4.90B,3.19%
1/10/2014,4254.97,4196.69,4270.16,4190.56,2.96B,1.28%
1/9/2014,4201.22,4199.97,4216.82,4189.12,2.76B,0.02%
1/8/2014,4200.59,4183.55,4204.3,4161.19,2.30B,0.59%
1/7/2014,4175.81,4206.3,4212.32,4175.81,2.38B,-0.64%
1/6/2014,4202.81,4259.58,4263.62,4188.38,1.97B,-1.29%
1/3/2014,4257.66,4297.72,4298.23,4247.99,2.19B,-1.61%
1/2/2014,4327.27,4294.49,4327.27,4287.81,2.31B,1.24%
1/1/2014,4274.18,4240.39,4274.18,4232.58,-,0.00%
12/30/2013,4274.18,4240.39,4274.18,4232.59,2.51B,1.45%
12/27/2013,4212.98,4209.73,4233.85,4207.94,2.06B,0.24%
12/24/2013,4202.83,4196.45,4206.64,4174.46,1.89B,0.32%
12/23/2013,4189.61,4201.71,4205.19,4154.12,2.12B,-0.14%
12/20/2013,4195.56,4228.79,4230.61,4180.81,2.66B,-0.86%
12/19/2013,4231.98,4228.04,4257.17,4208.5,2.91B,0.85%
12/18/2013,4196.28,4191.31,4213.94,4172.02,2.81B,0.33%
12/17/2013,4182.35,4147.91,4196.66,4147.91,3.70B,1.37%
12/16/2013,4125.96,4157.76,4160.52,4109.31,3.45B,-1.17%
12/13/2013,4174.83,4213.66,4214.59,4163.86,2.73B,-0.89%
12/12/2013,4212.22,4238.95,4248.34,4212.22,2.96B,-1.39%
12/11/2013,4271.74,4273.94,4282.1,4235.42,3.26B,-0.09%
12/10/2013,4275.68,4224.45,4275.95,4220.91,3.80B,1.46%
12/9/2013,4214.34,4210.2,4227.23,4192.47,2.77B,0.80%
12/6/2013,4180.79,4202.26,4204.38,4161.02,2.95B,-0.86%
12/5/2013,4216.89,4238.01,4242.1,4186.94,3.00B,-0.58%
12/4/2013,4241.3,4266.03,4267.6,4241.3,3.19B,-1.11%
12/3/2013,4288.76,4318.34,4320.06,4269.35,3.05B,-0.77%
12/2/2013,4321.98,4269.08,4331.59,4265.6,3.87B,1.54%
11/29/2013,4256.44,4220.27,4256.44,4218.54,2.73B,0.53%
11/28/2013,4233.93,4264.2,4274.52,4202.92,2.93B,-0.41%
11/27/2013,4251.49,4259.33,4272.43,4220.05,2.79B,0.38%
11/26/2013,4235.26,4329.55,4332.39,4235.26,5.21B,-2.30%
11/25/2013,4334.8,4329.38,4346.66,4316.73,2.57B,0.39%
11/22/2013,4317.96,4352.55,4359.58,4303.53,2.55B,-0.19%
11/21/2013,4326.2,4327.81,4338.15,4300.13,2.48B,-0.57%
11/20/2013,4350.79,4408.4,4408.4,4331.61,3.00B,-1.08%
11/19/2013,4398.34,4391.23,4405.07,4365.02,3.08B,0.11%
11/18/2013,4393.59,4361.22,4403.56,4360.86,3.02B,1.34%
11/15/2013,4335.45,4388.91,4406.64,4322.08,3.27B,-0.73%
11/14/2013,4367.37,4323.88,4382.9,4323.88,3.61B,1.52%
11/13/2013,4301.89,4358.49,4358.49,4284.03,3.25B,-1.80%
11/12/2013,4380.64,4449.28,4455.16,4371.02,3.69B,-1.38%
11/11/2013,4441.72,4473.88,4485.06,4433.21,3.64B,-0.78%
11/8/2013,4476.72,4460.64,4484.98,4446.48,3.58B,-0.21%
