"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 15","4,910.66","5,212.13","5,215.55","4,826.13","68.55B","-5.86%"
"May 15","5,216.38","5,093.33","5,347.13","5,089.42","77.16B","2.55%"
"Apr 15","5,086.43","5,516.80","5,524.04","5,015.01","90.22B","-7.83%"
"Mar 15","5,518.68","5,452.83","5,518.68","5,350.47","99.82B","1.25%"
"Feb 15","5,450.29","5,277.15","5,464.22","5,254.04","81.35B","3.04%"
"Jan 15","5,289.40","5,233.80","5,325.04","5,121.81","110.07B","1.19%"
"Dec 14","5,226.95","5,150.38","5,226.95","5,005.27","100.99B","1.50%"
"Nov 14","5,149.89","5,102.54","5,157.08","4,965.39","80.04B","1.19%"
"Oct 14","5,089.55","5,148.57","5,165.39","4,900.72","75.97B","-0.93%"
"Sep 14","5,137.58","5,159.94","5,262.57","5,082.73","78.63B","0.01%"
"Aug 14","5,136.86","5,076.23","5,223.98","5,043.52","71.65B","0.94%"
"Jul 14","5,088.80","4,877.65","5,165.42","4,862.42","76.99B","4.31%"
"Jun 14","4,878.58","4,900.97","4,971.95","4,835.04","59.40B","-0.31%"
"May 14","4,893.91","4,845.34","5,091.32","4,828.22","62.43B","1.11%"
"Apr 14","4,840.15","4,796.16","4,933.11","4,721.60","76.67B","1.51%"
"Mar 14","4,768.28","4,589.62","4,903.50","4,567.76","87.28B","3.20%"
"Feb 14","4,620.22","4,407.00","4,665.27","4,320.78","69.94B","4.56%"
"Jan 14","4,418.76","4,294.49","4,510.22","4,161.19","58.07B","3.38%"
"Dec 13","4,274.18","4,269.08","4,331.59","4,109.31","55.70B","0.42%"
"Nov 13","4,256.44","4,473.73","4,518.65","4,202.92","63.11B","-5.64%"
"Oct 13","4,510.63","4,314.96","4,611.26","4,314.96","73.04B","4.51%"
"Sep 13","4,316.18","4,196.72","4,791.77","4,012.68","92.52B","2.89%"
"Aug 13","4,195.09","4,618.96","4,699.73","3,837.74","66.94B","-9.01%"
"Jul 13","4,610.38","4,757.18","4,815.73","4,403.80","68.43B","-4.33%"
"Jun 13","4,818.90","5,053.55","5,055.83","4,373.38","83.46B","-4.93%"
"May 13","5,068.63","5,020.20","5,251.30","4,907.60","106.72B","0.69%"
"Apr 13","5,034.07","4,927.12","5,034.07","4,856.30","101.05B","1.88%"
"Mar 13","4,940.99","4,798.49","4,940.99","4,721.32","112.84B","3.03%"
"Feb 13","4,795.79","4,458.60","4,795.79","4,457.45","118.63B","7.68%"
"Jan 13","4,453.70","4,322.58","4,472.11","4,298.61","77.87B","3.17%"
"Dec 12","4,316.69","4,277.19","4,340.26","4,222.13","65.81B","0.95%"
"Nov 12","4,276.14","4,331.75","4,381.75","4,255.27","70.08B","-1.70%"
"Oct 12","4,350.29","4,249.69","4,366.86","4,214.52","82.85B","2.06%"
"Sep 12","4,262.56","4,052.89","4,272.83","4,047.28","72.58B","4.98%"
"Aug 12","4,060.33","4,129.81","4,183.03","3,978.08","48.22B","-1.98%"
"Jul 12","4,142.34","3,976.71","4,149.71","3,963.47","52.12B","4.72%"
"Jun 12","3,955.58","3,820.38","3,971.09","3,635.28","58.08B","3.20%"
"May 12","3,832.82","4,181.09","4,234.73","3,810.39","61.15B","-8.32%"
"Apr 12","4,180.73","4,121.82","4,232.92","4,109.32","81.51B","1.44%"
"Mar 12","4,121.55","3,985.03","4,129.33","3,929.19","54.58B","3.42%"
"Feb 12","3,985.21","3,941.78","4,040.08","3,838.54","69.48B","1.10%"
"Jan 12","3,941.69","3,821.63","4,038.78","3,797.00","74.29B","3.13%"
"Dec 11","3,821.99","3,715.44","3,825.96","3,666.25","64.21B","2.88%"
"Nov 11","3,715.08","3,790.11","3,859.10","3,618.97","60.48B","-2.00%"
"Oct 11","3,790.85","3,548.12","3,875.11","3,256.44","94.68B","6.81%"
"Sep 11","3,549.03","3,842.65","4,028.48","3,217.95","70.66B","-7.62%"
"Aug 11","3,841.73","4,131.73","4,195.72","3,590.94","104.32B","-7.00%"
"Jul 11","4,130.80","3,888.20","4,177.74","3,888.20","99.08B","6.23%"
"Jun 11","3,888.57","3,837.18","3,896.16","3,704.58","74.47B","1.34%"
"May 11","3,836.97","3,819.80","3,872.95","3,760.79","118.84B","0.45%"
"Apr 11","3,819.62","3,679.05","3,824.07","3,671.18","64.15B","3.83%"
"Mar 11","3,678.67","3,470.63","3,683.47","3,465.61","63.72B","6.00%"
"Feb 11","3,470.35","3,411.08","3,521.63","3,336.83","44.00B","1.79%"
"Jan 11","3,409.17","3,704.44","3,789.47","3,309.62","68.78B","-7.95%"
"Dec 10","3,703.51","3,530.93","3,788.57","3,530.93","72.00B","4.88%"
"Nov 10","3,531.21","3,635.52","3,777.92","3,529.85","136.48B","-2.86%"
"Oct 10","3,635.32","3,501.20","3,667.01","3,501.20","124.57B","3.83%"
"Sep 10","3,501.30","3,081.49","3,524.32","3,081.49","105.06B","13.61%"
"Aug 10","3,081.88","3,070.28","3,150.16","2,959.75","81.73B","0.41%"
"Jul 10","3,069.28","2,912.88","3,104.08","2,860.91","82.11B","5.34%"
"Jun 10","2,913.68","2,796.66","2,981.28","2,698.28","91.22B","4.17%"
"May 10","2,796.96","2,971.75","2,996.42","2,502.05","96.97B","-5.87%"
"Apr 10","2,971.25","2,777.70","2,972.92","2,777.70","105.51B","6.98%"
"Mar 10","2,777.30","2,548.83","2,818.94","2,545.89","81.37B","8.96%"
"Feb 10","2,549.03","2,610.59","2,613.67","2,431.84","58.48B","-2.37%"
"Jan 10","2,610.80","2,533.95","2,689.78","2,532.90","82.69B","3.02%"
"Dec 09","2,534.36","2,416.04","2,542.50","2,413.00","59.96B","4.91%"
"Nov 09","2,415.84","2,365.65","2,494.82","2,294.56","98.86B","2.03%"
"Oct 09","2,367.70","2,467.90","2,559.67","2,235.39","88.98B","-4.05%"
"Sep 09","2,467.59","2,341.43","2,482.85","2,272.76","68.30B","5.38%"
"Aug 09","2,341.54","2,323.85","2,411.90","2,271.21","172.85B","0.79%"
"Jul 09","2,323.24","2,026.88","2,332.76","1,992.38","110.92B","14.63%"
"Jun 09","2,026.78","1,917.45","2,116.17","1,888.82","166.17B","5.74%"
"May 09","1,916.83","1,722.77","1,941.79","1,701.99","272.55B","11.26%"
"Apr 09","1,722.77","1,434.07","1,728.07","1,434.09","177.35B","20.13%"
"Mar 09","1,434.07","1,285.48","1,467.52","1,244.87","31.02B","11.56%"
"Feb 09","1,285.48","1,330.02","1,360.94","1,281.08","32.88B","-3.54%"
"Jan 09","1,332.67","1,377.45","1,472.46","1,307.53","29.21B","-1.68%"
"Dec 08","1,355.41","1,240.85","1,376.10","1,177.86","31.99B","9.17%"
"Nov 08","1,241.54","1,281.51","1,430.72","1,102.67","43.18B","-1.21%"
"Oct 08","1,256.70","1,766.93","1,766.93","1,089.34","34.82B","-31.42%"
"Sep 08","1,832.51","2,157.02","2,168.80","1,592.24","47.69B","-15.39%"
"Aug 08","2,165.94","2,283.02","2,283.02","2,035.59","33.28B","-6.01%"
"Jul 08","2,304.51","2,361.48","2,394.17","2,129.40","43.48B","-1.90%"
"Jun 08","2,349.11","2,447.63","2,461.05","2,316.43","46.08B","-3.90%"
"May 08","2,444.35","2,333.56","2,516.26","2,322.19","62.74B","6.07%"
"Apr 08","2,304.52","2,463.74","2,465.82","2,167.65","51.48B","-5.83%"
"Mar 08","2,447.30","2,651.88","2,689.66","2,239.73","43.33B","-10.09%"
"Feb 08","2,721.94","2,657.16","2,773.43","2,573.41","59.25B","3.60%"
"Jan 08","2,627.25","2,739.59","2,838.48","2,229.82","65.12B","-4.32%"
"Dec 07","2,745.83","2,703.72","2,818.53","2,629.07","48.02B","2.14%"
"Nov 07","2,688.33","2,692.51","2,737.81","2,526.95","80.01B","1.70%"
"Oct 07","2,643.49","2,366.61","2,689.92","2,366.61","87.67B","12.05%"
"Sep 07","2,359.21","2,194.43","2,385.24","2,192.79","89.14B","7.51%"
"Aug 07","2,194.34","2,318.70","2,322.80","1,863.37","55.01B","-6.57%"
"Jul 07","2,348.67","2,140.62","2,405.96","2,140.62","37.69B","9.79%"
"Jun 07","2,139.28","2,100.68","2,167.45","2,045.58","51.72B","2.64%"
"May 07","2,084.32","1,995.17","2,111.83","1,987.88","55.07B","4.26%"
"Apr 07","1,999.17","1,837.18","2,021.01","1,837.18","48.68B","9.19%"
"Mar 07","1,830.92","1,752.11","1,833.41","1,692.22","44.51B","5.17%"
"Feb 07","1,740.97","1,765.87","1,824.99","1,664.20","48.30B","-0.93%"
"Jan 07","1,757.26","1,813.45","1,843.35","1,627.76","50.16B","-2.67%"
"Dec 06","1,805.52","1,720.15","1,814.26","1,719.34","43.14B","5.04%"
"Nov 06","1,718.96","1,582.70","1,738.41","1,576.43","36.34B","8.61%"
"Oct 06","1,582.63","1,531.98","1,588.53","1,515.46","24.10B","3.13%"
"Sep 06","1,534.62","1,431.54","1,534.62","1,417.24","23.91B","7.22%"
"Aug 06","1,431.26","1,352.74","1,441.96","1,351.01","24.17B","5.89%"
"Jul 06","1,351.65","1,310.58","1,355.18","1,277.60","17.00B","3.16%"
"Jun 06","1,310.26","1,340.17","1,359.53","1,222.28","19.32B","-1.48%"
"May 06","1,330.00","1,468.29","1,553.49","1,272.26","45.52B","-9.18%"
"Apr 06","1,464.41","1,322.47","1,499.99","1,322.30","34.64B","10.69%"
"Mar 06","1,322.97","1,222.81","1,339.82","1,222.21","35.57B","7.50%"
"Feb 06","1,230.66","1,233.96","1,260.10","1,212.29","22.72B","-0.13%"
"Jan 06","1,232.32","1,161.98","1,268.63","1,161.30","22.65B","5.99%"
"Dec 05","1,162.63","1,095.42","1,185.90","1,087.16","17.61B","6.02%"
"Nov 05","1,096.64","1,072.88","1,096.64","1,012.48","10.17B","2.85%"
"Oct 05","1,066.22","1,055.15","1,109.80","1,053.46","18.42B","-1.21%"
"Sep 05","1,079.28","1,028.82","1,106.81","1,008.39","20.73B","2.78%"
"Aug 05","1,050.09","1,180.49","1,195.55","951.21","35.76B","-11.18%"
"Jul 05","1,182.30","1,124.30","1,187.79","1,101.99","29.28B","5.34%"
"Jun 05","1,122.38","1,087.56","1,148.80","1,079.14","22.34B","3.14%"
"May 05","1,088.17","1,031.10","1,088.21","1,021.40","18.40B","5.69%"
"Apr 05","1,029.61","1,081.52","1,121.46","1,011.38","24.50B","-4.68%"
"Mar 05","1,080.16","1,074.25","1,156.96","1,056.55","49.89B","0.59%"
"Feb 05","1,073.83","1,046.10","1,109.48","1,034.15","30.77B","2.72%"
"Jan 05","1,045.43","1,000.55","1,049.13","994.53","34.67B","4.52%"
"Dec 04","1,000.23","977.83","1,007.50","910.99","32.78B","2.30%"
"Nov 04","977.77","860.65","977.77","857.57","24.28B","13.63%"
"Oct 04","860.49","820.69","864.62","820.52","32.96B","4.92%"
"Sep 04","820.13","755.96","829.57","755.95","28.41B","8.67%"
"Aug 04","754.70","755.14","763.95","728.35","14.07B","-0.30%"
"Jul 04","756.98","728.22","772.35","722.75","23.94B","3.36%"
"Jun 04","732.40","731.51","732.40","683.92","15.63B","-0.02%"
"May 04","732.52","785.40","786.38","665.96","24.51B","-6.50%"
"Apr 04","783.41","735.68","824.51","729.77","31.41B","6.49%"
"Mar 04","735.68","760.90","781.23","700.18","27.38B","-3.34%"
"Feb 04","761.08","748.49","796.07","725.22","33.41B","1.08%"
"Jan 04","752.93","691.38","788.25","688.00","42.72B","8.82%"
"Dec 03","691.89","617.26","700.96","617.26","23.95B","12.12%"
"Nov 03","617.08","624.27","642.41","598.74","8.80B","-1.35%"
"Oct 03","625.55","597.61","658.10","597.61","27.29B","4.67%"
"Sep 03","597.65","529.51","606.62","529.51","30.41B","12.83%"
"Aug 03","529.67","508.11","531.75","479.82","21.47B","4.27%"
"Jul 03","507.99","505.47","539.13","496.22","16.14B","0.49%"
"Jun 03","505.50","495.24","524.89","493.27","15.14B","2.17%"
"May 03","494.78","452.15","500.61","446.90","11.35B","9.74%"
"Apr 03","450.86","397.04","452.63","393.84","12.60B","13.28%"
"Mar 03","398.00","398.74","404.47","377.41","4.99B","-0.31%"
"Feb 03","399.22","388.23","404.93","387.95","3.50B","2.78%"
"Jan 03","388.44","423.34","423.34","386.81","5.31B","-8.59%"
"Dec 02","424.94","390.43","428.62","387.86","6.29B","8.84%"
"Nov 02","390.43","369.70","391.17","360.58","9.71B","5.80%"
"Oct 02","369.04","418.47","418.47","323.32","11.60B","-11.99%"
"Sep 02","419.31","443.03","443.40","401.70","8.28B","-5.49%"
"Aug 02","443.67","462.94","466.95","437.04","10.05B","-4.31%"
"Jul 02","463.67","505.14","505.60","439.27","14.31B","-8.19%"
"Jun 02","505.01","530.82","547.24","498.74","12.42B","-4.86%"
"May 02","530.79","534.11","551.04","495.98","16.48B","-0.61%"
"Apr 02","534.06","482.52","557.59","481.01","35.70B","10.85%"
"Mar 02","481.77","452.94","488.13","449.10","21.43B","6.29%"
"Feb 02","453.25","453.17","466.67","428.91","11.92B","0.36%"
"Jan 02","451.64","387.31","453.44","377.70","11.61B","15.20%"
"Dec 01","392.04","380.20","392.04","368.46","6.06B","3.08%"
"Nov 01","380.31","383.98","386.34","366.01","8.75B","-0.89%"
"Oct 01","383.74","392.47","394.98","361.67","8.45B","-2.23%"
"Sep 01","392.48","435.47","449.27","388.95","11.37B","-9.89%"
"Aug 01","435.55","443.55","446.14","427.88","13.58B","-1.92%"
"Jul 01","444.08","437.31","478.37","426.50","25.34B","1.48%"
"Jun 01","437.62","405.78","440.05","386.50","13.99B","7.83%"
"May 01","405.86","359.40","414.14","357.81","14.60B","13.30%"
"Apr 01","358.23","381.05","381.26","338.18","10.05B","-5.99%"
"Mar 01","381.05","426.64","435.38","352.67","12.72B","-11.03%"
"Feb 01","428.30","426.27","469.81","420.81","12.02B","0.63%"
"Jan 01","425.61","415.37","425.61","402.38","10.69B","2.23%"
"Dec 00","416.32","428.27","438.59","410.94","5.35B","-3.00%"
"Nov 00","429.21","406.89","436.12","405.57","7.62B","5.89%"
"Oct 00","405.35","421.16","432.50","399.07","10.44B","-3.80%"
"Sep 00","421.34","466.38","478.94","405.20","8.87B","-9.66%"
"Aug 00","466.38","492.19","510.16","459.64","12.39B","-5.24%"
"Jul 00","492.19","514.66","517.88","489.35","8.54B","-4.45%"
"Jun 00","515.11","454.99","515.11","440.46","8.52B","13.38%"
"May 00","454.33","526.83","553.85","441.64","6.79B","-13.75%"
"Apr 00","526.74","583.55","583.57","510.07","5.18B","-9.69%"
"Mar 00","583.28","577.79","599.82","528.20","9.58B","1.17%"
"Feb 00","576.54","636.76","642.14","565.35","13.01B","-9.40%"
"Jan 00","636.37","677.47","707.47","626.30","23.03B","-5.99%"
"Dec 99","676.92","583.23","693.53","583.23","13.45B","15.95%"
"Nov 99","583.80","594.70","647.51","571.14","12.38B","-1.70%"
"Oct 99","593.87","548.34","644.07","548.34","19.27B","8.38%"
"Sep 99","547.94","567.03","576.88","503.60","7.62B","-3.37%"
"Aug 99","567.03","598.16","622.69","550.40","10.74B","-5.16%"
"Jul 99","597.87","667.83","690.27","567.42","15.73B","-9.69%"
"Jun 99","662.02","585.34","720.05","567.96","28.98B","13.12%"
"May 99","585.24","495.19","626.09","495.19","21.68B","18.18%"
"Apr 99","495.22","393.62","528.55","392.03","9.34B","25.81%"
"Mar 99","393.62","396.05","399.30","370.64","2.67B","-0.62%"
"Feb 99","396.09","412.21","417.76","393.21","2.45B","-3.85%"
"Jan 99","411.93","393.96","462.12","376.30","3.34B","3.49%"
"Dec 98","398.04","385.92","414.50","373.99","4.56B","3.05%"
"Nov 98","386.27","301.20","436.79","301.20","8.97B","28.43%"
"Oct 98","300.77","276.59","351.13","255.97","5.08B","8.92%"
"Sep 98","276.15","342.08","342.08","255.46","5.13B","-19.36%"
"Aug 98","342.44","481.79","482.34","323.24","4.28B","-28.91%"
"Jul 98","481.72","445.16","492.22","441.81","6.95B","8.03%"
"Jun 98","445.92","420.23","445.92","384.71","5.42B","6.06%"
"May 98","420.46","460.12","460.12","384.10","4.82B","-8.62%"
"Apr 98","460.13","543.10","546.68","456.04","8.73B","-15.01%"
"Mar 98","541.42","482.38","550.27","482.38","12.68B","12.24%"
"Feb 98","482.38","486.02","570.05","437.98","13.78B","-0.73%"
"Jan 98","485.94","402.10","486.89","321.08","9.93B","20.97%"
"Dec 97","401.71","401.30","427.89","335.69","10.24B","0.00%"
"Nov 97","401.71","500.80","514.72","385.85","6.83B","-19.73%"
"Oct 97","500.42","546.22","546.22","444.30","8.91B","-8.46%"
"Sep 97","546.69","493.60","615.13","475.47","8.29B","10.67%"
"Aug 97","493.96","721.50","722.22","491.91","7.66B","-31.52%"
"Jul 97","721.27","725.03","742.95","707.42","6.98B","-0.45%"
"Jun 97","724.56","696.12","724.56","686.87","6.06B","4.10%"
"May 97","696.03","652.50","699.72","644.53","5.03B","6.74%"
"Apr 97","652.05","662.24","662.24","630.07","4.12B","-1.54%"
"Mar 97","662.24","705.78","706.66","646.94","3.79B","-6.11%"
"Feb 97","705.37","691.12","717.47","677.14","3.61B","2.06%"
"Jan 97","691.12","637.43","695.98","634.14","5.09B","8.42%"
"Dec 96","637.43","613.01","638.56","612.74","4.15B","3.98%"
"Nov 96","613.01","568.03","631.89","567.87","3.67B","7.92%"
"Oct 96","568.03","574.30","592.63","563.31","2.92B","-1.03%"
"Sep 96","573.94","547.61","574.70","536.41","2.70B","4.81%"
"Aug 96","547.61","536.12","568.77","530.89","2.51B","2.16%"
"Jul 96","536.03","594.47","597.42","527.77","2.84B","-9.80%"
"Jun 96","594.26","617.43","629.86","569.54","1.77B","-3.76%"
"May 96","617.47","624.01","629.64","598.40","1.77B","-1.03%"
"Apr 96","623.91","585.69","631.41","585.69","2.34B","6.52%"
"Mar 96","585.71","585.21","593.58","541.10","1.68B","0.09%"
"Feb 96","585.21","579.11","601.97","575.92","1.55B","1.15%"
"Jan 96","578.56","513.85","579.74","510.66","1.62B","12.59%"
"Dec 95","513.85","481.73","516.24","481.73","1.31B","6.67%"
"Nov 95","481.73","488.50","490.64","450.90","1.41B","-1.38%"
"Oct 95","488.45","493.24","502.41","486.27","898.28M","-0.97%"
"Sep 95","493.24","500.58","502.60","481.96","859.08M","-1.50%"
"Aug 95","500.75","512.10","519.53","493.20","784.44M","-2.21%"
"Jul 95","512.06","492.34","512.82","488.47","1.10B","4.02%"
"Jun 95","492.28","475.33","499.16","475.33","854.59M","3.58%"
"May 95","475.28","461.53","461.53","461.53","823.39M","14.13%"
"Apr 95","416.45","416.45","416.45","416.45","463.08M","-2.84%"
"Mar 95","428.64","428.64","428.64","428.64","425.55M","-5.50%"
"Feb 95","453.58","453.58","453.58","453.58","1.16B","4.55%"
"Jan 95","433.83","433.83","433.83","433.83","560.21M","-7.62%"
"Dec 94","469.64","469.64","469.64","469.64","603.32M","-2.69%"
"Nov 94","482.63","482.63","482.63","482.63","409.80M","-7.81%"
"Oct 94","523.49","523.49","523.49","523.49","541.51M","5.12%"
"Sep 94","497.97","497.97","497.97","497.97","540.78M","-2.41%"
"Aug 94","510.26","510.26","510.26","510.26","573.84M","13.12%"
"Jul 94","451.08","451.08","451.08","451.08","287.05M","-1.36%"
"Jun 94","457.30","457.30","457.30","457.30","253.61M","-8.87%"
"May 94","501.79","501.79","501.79","501.79","422.89M","8.52%"
"Apr 94","462.40","462.40","462.40","462.40","340.18M","-6.09%"
"Mar 94","492.37","492.37","492.37","492.37","427.65M","-9.86%"
"Feb 94","546.23","546.23","546.23","546.23","380.96M","-7.73%"
"Jan 94","592.02","592.02","592.02","592.02","510.99M","0.55%"
"Dec 93","588.77","588.77","588.77","588.77","484.15M","13.49%"
"Nov 93","518.78","518.78","518.78","518.78","501.86M","11.29%"
"Oct 93","466.15","466.15","466.15","466.15","409.73M","11.00%"
"Sep 93","419.96","419.96","419.96","419.96","382.44M","0.64%"
"Aug 93","417.30","417.30","417.30","417.30","344.51M","16.98%"
"Jul 93","356.72","356.72","356.72","356.72","318.74M","-1.01%"
"Jun 93","360.35","360.35","360.35","360.35","324.09M","5.41%"
"May 93","341.85","341.85","341.85","341.85","228.36M","8.83%"
"Apr 93","314.10","314.10","314.10","314.10","136.76M","1.07%"
"Mar 93","310.76","310.76","310.76","310.76","222.29M","3.46%"
"Feb 93","300.38","300.38","300.38","300.38","272.10M","7.22%"
"Jan 93","280.15","280.15","280.15","280.15","219.02M","2.12%"
"Dec 92","274.34","274.34","274.34","274.34","-","-3.94%"
"Nov 92","285.60","285.60","285.60","285.60","-","-7.15%"
"Oct 92","307.58","307.58","307.58","307.58","-","3.08%"
"Sep 92","298.39","298.39","298.39","298.39","-","-0.96%"
"Aug 92","301.28","301.28","301.28","301.28","-","-5.02%"
"Jul 92","317.19","317.19","317.19","317.19","-","1.16%"
"Jun 92","313.56","313.56","313.56","313.56","-","4.79%"
"May 92","299.22","299.22","299.22","299.22","-","7.92%"
"Apr 92","277.27","277.27","277.27","277.27","-","-0.51%"
"Mar 92","278.69","278.69","278.69","278.69","-","-0.82%"
"Feb 92","281.00","281.00","281.00","281.00","-","-0.44%"
"Jan 92","282.24","282.24","282.24","282.24","-","14.09%"
"Dec 91","247.39","247.39","247.39","247.39","-","2.52%"
"Nov 91","241.32","241.32","241.32","241.32","-","6.46%"
"Oct 91","226.68","226.68","226.68","226.68","-","-9.03%"
"Sep 91","249.19","249.19","249.19","249.19","-","-17.21%"
"Aug 91","300.98","300.98","300.98","300.98","-","-11.47%"
"Jul 91","339.96","339.96","339.96","339.96","-","-1.82%"
"Jun 91","346.27","346.27","346.27","346.27","-","-12.91%"
"May 91","397.60","397.60","397.60","397.60","-","-3.89%"
"Apr 91","413.71","413.71","413.71","413.71","-","1.37%"
"Mar 91","408.11","408.11","408.11","408.11","-","4.29%"
"Feb 91","391.33","391.33","391.33","391.33","-","2.17%"
"Jan 91","383.02","383.02","383.02","383.02","-","-8.32%"
"Dec 90","417.79","417.79","417.79","417.79","-","9.31%"
"Nov 90","382.20","382.20","382.20","382.20","-","-8.23%"
"Oct 90","416.49","416.49","416.49","416.49","-","-11.10%"
"Sep 90","468.51","468.51","468.51","468.51","-","-17.95%"
"Aug 90","571.02","571.02","571.02","571.02","-","-7.06%"
"Jul 90","614.41","614.41","614.41","614.41","-","-1.59%"
"Jun 90","624.32","624.32","624.32","624.32","-","-1.90%"
"May 90","636.40","636.40","636.40","636.40","-","-0.38%"
