"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 25, 2017","5,829.71","5,829.71","5,829.71","5,829.71","-","0.00%"
"Jun 18, 2017","5,829.71","5,731.08","5,831.34","5,726.77","18.61B","1.85%"
"Jun 11, 2017","5,723.64","5,668.72","5,797.12","5,668.72","22.38B","0.85%"
"Jun 04, 2017","5,675.52","5,747.89","5,765.83","5,669.87","26.90B","-1.17%"
"May 28, 2017","5,742.45","5,728.81","5,752.66","5,693.39","27.73B","0.45%"
"May 21, 2017","5,716.81","5,837.18","5,874.44","5,672.04","23.70B","-1.30%"
"May 14, 2017","5,791.88","5,689.81","5,825.21","5,577.52","31.82B","2.06%"
"May 07, 2017","5,675.22","5,699.30","5,745.85","5,636.20","29.07B","-0.14%"
"Apr 30, 2017","5,683.38","5,703.87","5,714.34","5,643.05","27.29B","-0.03%"
"Apr 23, 2017","5,685.30","5,690.89","5,726.53","5,653.68","26.01B","0.37%"
"Apr 16, 2017","5,664.48","5,624.62","5,664.48","5,577.49","26.63B","0.85%"
"Apr 09, 2017","5,616.55","5,662.67","5,677.07","5,613.54","32.40B","-0.65%"
"Apr 02, 2017","5,653.49","5,583.35","5,680.24","5,581.31","41.74B","1.53%"
"Mar 26, 2017","5,568.11","5,557.93","5,606.02","5,531.33","31.70B","0.02%"
"Mar 19, 2017","5,567.13","5,552.39","5,581.18","5,486.85","39.19B","0.48%"
"Mar 12, 2017","5,540.43","5,389.20","5,557.98","5,386.34","40.91B","2.78%"
"Mar 05, 2017","5,390.68","5,398.05","5,427.91","5,369.75","43.30B","-0.01%"
"Feb 26, 2017","5,391.22","5,387.82","5,431.17","5,350.91","46.04B","0.10%"
"Feb 19, 2017","5,385.91","5,358.55","5,391.26","5,331.43","82.30B","0.65%"
"Feb 12, 2017","5,350.93","5,396.56","5,418.38","5,340.86","74.53B","-0.39%"
"Feb 05, 2017","5,371.67","5,369.52","5,400.17","5,349.46","110.86B","0.20%"
"Jan 29, 2017","5,360.77","5,321.55","5,366.44","5,294.10","84.56B","0.90%"
"Jan 22, 2017","5,312.84","5,250.64","5,327.51","5,228.29","92.54B","1.11%"
"Jan 15, 2017","5,254.31","5,283.62","5,309.95","5,243.75","52.77B","-0.35%"
"Jan 08, 2017","5,272.98","5,350.88","5,360.06","5,272.98","43.67B","-1.38%"
"Jan 01, 2017","5,347.02","5,290.39","5,350.24","5,246.85","24.24B","0.95%"
"Dec 25, 2016","5,296.71","5,028.36","5,334.79","5,028.20","22.97B","5.35%"
"Dec 18, 2016","5,027.70","5,224.07","5,240.43","5,022.85","29.91B","-3.90%"
"Dec 11, 2016","5,231.65","5,296.19","5,306.34","5,210.63","23.54B","-1.44%"
"Dec 04, 2016","5,308.13","5,239.90","5,308.13","5,229.80","32.10B","1.19%"
"Nov 27, 2016","5,245.96","5,111.42","5,250.29","5,091.61","55.12B","2.42%"
"Nov 20, 2016","5,122.10","5,150.83","5,212.00","5,096.67","43.88B","-0.93%"
"Nov 13, 2016","5,170.11","5,194.93","5,202.31","5,043.35","39.56B","-1.18%"
"Nov 06, 2016","5,231.97","5,361.02","5,491.70","5,231.97","47.89B","-2.44%"
"Oct 30, 2016","5,362.66","5,413.57","5,439.03","5,303.36","44.58B","-0.88%"
"Oct 23, 2016","5,410.27","5,415.48","5,436.20","5,381.70","80.74B","0.02%"
"Oct 16, 2016","5,409.24","5,390.96","5,446.83","5,386.22","52.15B","0.17%"
"Oct 09, 2016","5,399.89","5,371.00","5,408.77","5,332.08","31.31B","0.42%"
"Oct 02, 2016","5,377.15","5,403.86","5,482.84","5,363.47","30.39B","0.23%"
"Sep 25, 2016","5,364.80","5,375.16","5,474.31","5,295.66","27.89B","-0.45%"
"Sep 18, 2016","5,388.91","5,289.12","5,411.61","5,275.19","22.54B","2.30%"
"Sep 11, 2016","5,267.77","5,266.11","5,305.09","5,128.17","18.78B","-0.27%"
"Sep 04, 2016","5,281.92","5,378.62","5,396.92","5,281.92","21.24B","-1.34%"
"Aug 28, 2016","5,353.46","5,425.15","5,426.22","5,320.08","25.40B","-1.57%"
"Aug 21, 2016","5,438.83","5,425.90","5,456.64","5,351.07","29.07B","0.42%"
"Aug 14, 2016","5,416.03","5,390.02","5,470.98","5,296.59","19.84B","0.72%"
"Aug 07, 2016","5,377.20","5,435.21","5,476.22","5,366.34","35.41B","-0.79%"
"Jul 31, 2016","5,420.25","5,280.21","5,427.52","5,279.59","29.95B","3.92%"
"Jul 24, 2016","5,215.99","5,201.45","5,334.12","5,197.81","26.16B","0.36%"
"Jul 17, 2016","5,197.25","5,107.92","5,268.87","5,093.15","25.63B","1.70%"
"Jul 10, 2016","5,110.18","5,021.24","5,133.93","5,018.40","26.25B","2.79%"
"Jun 26, 2016","4,971.58","4,804.05","5,039.69","4,795.96","22.29B","2.83%"
"Jun 19, 2016","4,834.57","4,849.69","4,899.50","4,754.36","26.34B","-0.01%"
"Jun 12, 2016","4,835.14","4,838.02","4,838.03","4,789.09","26.55B","-0.27%"
"Jun 05, 2016","4,848.06","4,862.57","4,940.10","4,848.06","23.17B","-0.12%"
"May 29, 2016","4,853.92","4,819.05","4,861.30","4,792.20","16.16B","0.81%"
"May 22, 2016","4,814.73","4,714.68","4,814.73","4,710.78","16.08B","2.18%"
"May 15, 2016","4,711.88","4,745.47","4,748.82","4,690.56","16.14B","-1.05%"
"May 08, 2016","4,761.72","4,808.52","4,825.18","4,728.54","15.65B","-1.26%"
"May 01, 2016","4,822.60","4,828.96","4,835.52","4,765.41","10.37B","-0.33%"
"Apr 24, 2016","4,838.58","4,920.40","4,920.40","4,788.38","21.23B","-1.55%"
"Apr 17, 2016","4,914.74","4,812.58","4,917.59","4,800.26","19.73B","1.89%"
"Apr 10, 2016","4,823.57","4,833.35","4,873.43","4,766.81","21.86B","-0.48%"
"Apr 03, 2016","4,846.70","4,840.15","4,900.47","4,829.44","21.01B","0.07%"
"Mar 27, 2016","4,843.19","4,809.19","4,845.37","4,757.80","18.24B","0.33%"
"Mar 20, 2016","4,827.09","4,871.25","4,905.31","4,817.72","15.11B","-1.20%"
"Mar 13, 2016","4,885.71","4,839.03","4,908.26","4,835.27","23.23B","1.49%"
"Mar 06, 2016","4,813.78","4,860.21","4,870.28","4,761.38","15.08B","-0.76%"
"Feb 28, 2016","4,850.88","4,738.29","4,868.26","4,722.99","17.69B","2.49%"
"Feb 21, 2016","4,733.15","4,701.41","4,736.53","4,627.64","14.87B","0.76%"
"Feb 14, 2016","4,697.56","4,749.78","4,803.61","4,680.14","19.46B","-0.36%"
"Feb 07, 2016","4,714.39","4,773.77","4,786.18","4,710.54","11.58B","-1.76%"
"Jan 31, 2016","4,798.95","4,620.15","4,798.95","4,545.14","15.12B","3.98%"
"Jan 24, 2016","4,615.16","4,483.61","4,618.82","4,465.21","15.55B","3.55%"
"Jan 17, 2016","4,456.74","4,491.32","4,503.86","4,408.80","12.24B","-1.49%"
"Jan 10, 2016","4,523.98","4,515.50","4,559.51","4,456.47","12.98B","-0.49%"
"Jan 03, 2016","4,546.29","4,580.16","4,639.24","4,507.41","12.36B","-1.02%"
"Dec 27, 2015","4,593.01","4,512.30","4,595.51","4,511.62","6.80B","1.56%"
"Dec 20, 2015","4,522.65","4,452.65","4,522.65","4,452.02","7.16B","1.21%"
"Dec 13, 2015","4,468.65","4,360.89","4,555.96","4,330.76","12.82B","1.71%"
"Dec 06, 2015","4,393.52","4,523.91","4,553.65","4,393.52","9.24B","-2.55%"
"Nov 29, 2015","4,508.45","4,527.41","4,568.41","4,446.46","13.92B","-1.14%"
"Nov 22, 2015","4,560.56","4,570.16","4,621.26","4,534.58","12.60B","-0.02%"
"Nov 15, 2015","4,561.33","4,438.69","4,561.33","4,395.97","13.46B","1.98%"
"Nov 08, 2015","4,472.84","4,553.42","4,555.57","4,425.88","14.95B","-2.05%"
"Nov 01, 2015","4,566.55","4,442.42","4,614.26","4,422.26","14.63B","2.50%"
"Oct 25, 2015","4,455.18","4,683.11","4,696.16","4,441.34","18.56B","-4.25%"
"Oct 18, 2015","4,653.15","4,534.71","4,666.91","4,533.94","22.16B","2.90%"
"Oct 11, 2015","4,521.88","4,596.88","4,639.94","4,483.08","19.51B","-1.47%"
"Oct 04, 2015","4,589.34","4,243.33","4,612.09","4,241.02","24.68B","9.07%"
"Sep 27, 2015","4,207.80","4,197.94","4,270.91","4,033.59","17.56B","-0.04%"
"Sep 20, 2015","4,209.44","4,352.37","4,389.31","4,194.14","13.09B","-3.90%"
"Sep 13, 2015","4,380.32","4,378.19","4,414.46","4,325.40","17.28B","0.46%"
"Sep 06, 2015","4,360.47","4,397.22","4,398.01","4,269.48","16.95B","-1.24%"
"Aug 30, 2015","4,415.34","4,447.00","4,509.61","4,350.48","16.31B","-0.69%"
"Aug 23, 2015","4,446.20","4,241.31","4,511.25","4,111.11","21.27B","2.54%"
"Aug 16, 2015","4,335.95","4,572.35","4,579.08","4,335.95","12.77B","-5.44%"
"Aug 09, 2015","4,585.39","4,761.41","4,771.72","4,455.72","18.31B","-3.88%"
"Aug 02, 2015","4,770.30","4,778.04","4,868.07","4,760.90","16.08B","-0.67%"
"Jul 26, 2015","4,802.53","4,833.15","4,848.70","4,711.49","16.43B","-1.11%"
"Jul 19, 2015","4,856.60","4,887.74","4,913.04","4,848.73","8.71B","-0.27%"
"Jul 12, 2015","4,869.85","4,862.91","4,927.37","4,854.45","8.34B","0.22%"
"Jul 05, 2015","4,859.03","4,946.10","4,960.99","4,811.90","18.47B","-2.49%"
"Jun 28, 2015","4,982.91","4,896.23","4,982.91","4,858.42","17.06B","1.22%"
"Jun 21, 2015","4,923.01","4,992.04","4,992.04","4,897.90","15.15B","-1.24%"
"Jun 14, 2015","4,985.01","4,925.22","4,988.58","4,826.13","16.14B","1.00%"
"Jun 07, 2015","4,935.82","5,086.35","5,088.93","4,852.76","18.86B","-3.23%"
"May 31, 2015","5,100.57","5,212.13","5,215.55","5,075.18","12.82B","-2.22%"
"May 24, 2015","5,216.38","5,309.83","5,347.13","5,214.57","20.42B","-1.86%"
"May 17, 2015","5,315.15","5,222.44","5,335.44","5,218.35","19.05B","1.68%"
"May 10, 2015","5,227.10","5,200.81","5,264.93","5,172.48","17.02B","0.87%"
"May 03, 2015","5,182.21","5,093.33","5,202.08","5,089.42","20.67B","1.88%"
"Apr 26, 2015","5,086.43","5,398.56","5,403.59","5,015.01","17.66B","-6.42%"
"Apr 19, 2015","5,435.35","5,406.76","5,464.34","5,383.25","20.27B","0.46%"
"Apr 12, 2015","5,410.64","5,479.73","5,486.88","5,394.31","21.43B","-1.47%"
"Apr 05, 2015","5,491.34","5,467.70","5,523.29","5,465.61","21.49B","0.64%"
"Mar 29, 2015","5,456.40","5,415.28","5,524.04","5,411.97","18.82B","1.10%"
"Mar 22, 2015","5,396.85","5,455.88","5,467.94","5,350.47","22.91B","-0.85%"
"Mar 15, 2015","5,443.06","5,415.47","5,464.02","5,412.96","23.22B","0.31%"
"Mar 08, 2015","5,426.47","5,483.86","5,485.00","5,405.94","23.16B","-1.60%"
"Mar 01, 2015","5,514.79","5,452.83","5,514.79","5,435.44","21.08B","1.18%"
"Feb 22, 2015","5,450.29","5,409.94","5,464.22","5,387.38","21.76B","0.93%"
"Feb 15, 2015","5,400.10","5,377.97","5,427.31","5,319.47","16.38B","0.48%"
"Feb 08, 2015","5,374.16","5,341.76","5,380.84","5,310.08","21.18B","0.59%"
"Feb 01, 2015","5,342.52","5,277.15","5,348.84","5,254.04","22.02B","1.00%"
"Jan 25, 2015","5,289.40","5,302.64","5,309.52","5,208.42","21.21B","-0.65%"
"Jan 18, 2015","5,323.89","5,152.16","5,325.04","5,121.81","25.39B","3.41%"
"Jan 11, 2015","5,148.38","5,202.75","5,225.02","5,148.38","28.49B","-1.31%"
"Jan 04, 2015","5,216.66","5,229.68","5,240.24","5,169.06","31.15B","-0.50%"
"Dec 28, 2014","5,242.77","5,168.72","5,247.94","5,167.43","11.67B","1.47%"
"Dec 21, 2014","5,166.98","5,161.02","5,175.38","5,125.77","13.89B","0.43%"
"Dec 14, 2014","5,144.62","5,124.26","5,162.37","5,005.27","32.01B","-0.31%"
"Dec 07, 2014","5,160.43","5,197.89","5,207.22","5,121.58","24.30B","-0.53%"
"Nov 30, 2014","5,187.99","5,150.38","5,206.22","5,134.75","22.93B","0.74%"
"Nov 23, 2014","5,149.89","5,133.95","5,157.08","5,107.57","26.66B","0.74%"
"Nov 16, 2014","5,112.05","5,037.30","5,140.98","5,037.03","21.26B","1.24%"
"Nov 09, 2014","5,049.49","4,997.30","5,068.08","4,965.39","15.29B","1.24%"
"Nov 02, 2014","4,987.42","5,102.54","5,103.70","4,979.20","16.83B","-2.01%"
"Oct 26, 2014","5,089.55","5,086.25","5,091.05","4,995.85","16.17B","0.32%"
"Oct 19, 2014","5,073.07","5,068.58","5,107.26","5,016.46","16.76B","0.88%"
"Oct 12, 2014","5,028.95","4,937.36","5,043.77","4,900.72","16.14B","1.33%"
"Oct 05, 2014","4,962.96","4,975.20","5,048.23","4,933.39","15.19B","0.27%"
"Sep 28, 2014","4,949.35","5,122.83","5,165.39","4,933.04","18.79B","-3.57%"
"Sep 21, 2014","5,132.56","5,219.33","5,228.91","5,105.32","17.32B","-1.82%"
"Sep 14, 2014","5,227.58","5,118.27","5,250.83","5,117.73","17.21B","1.63%"
"Sep 07, 2014","5,143.71","5,241.23","5,262.57","5,127.73","19.66B","-1.41%"
"Aug 31, 2014","5,217.34","5,159.94","5,232.66","5,157.34","17.35B","1.57%"
"Aug 24, 2014","5,136.86","5,194.47","5,200.01","5,136.86","17.67B","-1.19%"
"Aug 17, 2014","5,198.90","5,154.40","5,223.98","5,147.39","17.82B","0.97%"
"Aug 10, 2014","5,148.96","5,090.77","5,177.98","5,087.99","18.51B","1.88%"
"Aug 03, 2014","5,053.76","5,076.23","5,124.98","5,043.52","17.66B","-0.69%"
"Jul 20, 2014","5,088.80","5,107.46","5,155.03","5,014.01","21.72B","0.04%"
"Jul 13, 2014","5,087.01","5,041.35","5,136.78","4,999.85","19.95B","1.08%"
"Jul 06, 2014","5,032.60","4,921.79","5,165.42","4,918.86","22.46B","2.58%"
"Jun 29, 2014","4,905.82","4,847.20","4,917.67","4,845.61","16.31B","1.25%"
"Jun 22, 2014","4,845.13","4,857.92","4,875.02","4,835.04","15.14B","-0.05%"
"Jun 15, 2014","4,847.70","4,924.07","4,929.55","4,847.70","13.39B","-1.60%"
"Jun 08, 2014","4,926.66","4,945.84","4,971.95","4,876.19","13.34B","-0.21%"
"Jun 01, 2014","4,937.18","4,900.97","4,958.43","4,875.62","14.09B","0.88%"
"May 25, 2014","4,893.91","4,984.69","4,998.09","4,893.91","9.45B","-1.59%"
"May 18, 2014","4,973.06","5,053.05","5,091.32","4,865.32","18.56B","-1.16%"
"May 11, 2014","5,031.57","4,907.74","5,031.57","4,902.80","15.77B","2.72%"
"May 04, 2014","4,898.14","4,842.53","4,898.14","4,828.22","14.99B","1.23%"
"Apr 27, 2014","4,838.76","4,895.84","4,901.85","4,800.01","13.63B","-1.20%"
"Apr 20, 2014","4,897.64","4,912.51","4,916.90","4,858.82","16.58B","0.01%"
"Apr 13, 2014","4,897.05","4,812.63","4,906.29","4,812.63","15.07B","1.67%"
"Apr 06, 2014","4,816.58","4,855.87","4,933.11","4,721.60","18.04B","-0.85%"
"Mar 30, 2014","4,857.94","4,796.16","4,902.10","4,793.89","17.02B","1.88%"
"Mar 23, 2014","4,768.28","4,712.12","4,769.22","4,694.25","17.47B","1.45%"
"Mar 16, 2014","4,700.22","4,887.36","4,903.50","4,661.61","25.21B","-3.66%"
"Mar 09, 2014","4,878.64","4,665.24","4,878.64","4,654.58","25.49B","4.11%"
"Mar 02, 2014","4,685.89","4,589.62","4,708.46","4,567.76","19.11B","1.42%"
"Feb 23, 2014","4,620.22","4,652.78","4,665.27","4,520.22","17.41B","-0.56%"
"Feb 16, 2014","4,646.15","4,524.53","4,650.46","4,524.53","20.58B","3.06%"
"Feb 09, 2014","4,508.04","4,485.46","4,512.75","4,449.04","17.38B","0.93%"
"Feb 02, 2014","4,466.66","4,407.00","4,474.20","4,320.78","14.57B","1.08%"
"Jan 26, 2014","4,418.76","4,357.73","4,432.35","4,286.44","10.81B","-0.42%"
"Jan 19, 2014","4,437.34","4,408.03","4,510.22","4,407.88","14.79B","0.57%"
"Jan 12, 2014","4,412.23","4,294.19","4,459.48","4,292.33","15.60B","3.70%"
"Jan 05, 2014","4,254.97","4,259.58","4,270.16","4,161.19","12.38B","-0.06%"
"Dec 29, 2013","4,257.66","4,240.39","4,327.27","4,232.59","7.01B","1.06%"
"Dec 22, 2013","4,212.98","4,201.71","4,233.85","4,154.12","6.07B","0.42%"
"Dec 15, 2013","4,195.56","4,157.76","4,257.17","4,109.31","15.54B","0.50%"
"Dec 08, 2013","4,174.83","4,210.20","4,282.10","4,163.86","15.51B","-0.14%"
"Dec 01, 2013","4,180.79","4,269.08","4,331.59","4,161.02","16.07B","-1.78%"
"Nov 24, 2013","4,256.44","4,329.38","4,346.66","4,202.92","16.24B","-1.42%"
"Nov 17, 2013","4,317.96","4,361.22","4,408.40","4,300.13","14.14B","-0.40%"
"Nov 10, 2013","4,335.45","4,473.88","4,485.06","4,284.03","17.46B","-3.16%"
"Nov 03, 2013","4,476.72","4,426.53","4,494.35","4,403.40","11.79B","1.00%"
"Oct 27, 2013","4,432.59","4,594.01","4,611.26","4,432.59","16.73B","-3.24%"
"Oct 20, 2013","4,580.85","4,557.61","4,609.11","4,499.69","19.24B","0.75%"
"Oct 13, 2013","4,546.57","4,527.81","4,550.54","4,484.38","10.89B","0.59%"
"Oct 06, 2013","4,519.91","4,392.55","4,543.73","4,357.46","18.02B","2.97%"
"Sep 29, 2013","4,389.35","4,385.51","4,425.92","4,313.28","14.71B","-0.78%"
"Sep 22, 2013","4,423.72","4,526.80","4,574.58","4,353.22","17.39B","-3.49%"
"Sep 15, 2013","4,583.83","4,403.40","4,791.77","4,403.40","28.25B","4.76%"
"Sep 08, 2013","4,375.54","4,105.94","4,404.74","4,102.42","24.49B","7.45%"
"Sep 01, 2013","4,072.35","4,196.72","4,206.95","4,012.68","19.33B","-2.93%"
"Aug 25, 2013","4,195.09","4,176.75","4,196.19","3,837.74","21.85B","0.61%"
"Aug 18, 2013","4,169.83","4,534.31","4,536.14","4,062.30","24.42B","-8.73%"
"Aug 11, 2013","4,568.65","4,629.38","4,699.73","4,568.48","15.12B","-1.55%"
"Jul 28, 2013","4,640.78","4,649.10","4,658.43","4,563.14","13.22B","-0.39%"
"Jul 21, 2013","4,658.87","4,731.28","4,779.34","4,647.50","13.43B","-1.39%"
"Jul 14, 2013","4,724.41","4,639.81","4,740.06","4,582.13","16.73B","1.97%"
"Jul 07, 2013","4,633.11","4,578.72","4,679.53","4,403.80","17.95B","0.66%"
"Jun 30, 2013","4,602.81","4,757.18","4,815.73","4,577.12","12.64B","-4.48%"
"Jun 23, 2013","4,818.90","4,524.24","4,818.90","4,373.38","18.35B","6.72%"
"Jun 16, 2013","4,515.37","4,755.57","4,880.40","4,474.96","20.91B","-5.15%"
"Jun 09, 2013","4,760.74","4,894.42","4,915.93","4,510.98","24.59B","-2.15%"
"Jun 02, 2013","4,865.32","5,053.55","5,055.83","4,865.32","19.60B","-4.01%"
"May 26, 2013","5,068.63","5,145.18","5,225.08","5,068.63","28.28B","-1.68%"
"May 19, 2013","5,155.09","5,164.94","5,251.30","5,089.93","26.82B","0.18%"
"May 12, 2013","5,145.68","5,101.90","5,162.38","5,030.44","19.73B","0.78%"
"May 05, 2013","5,105.94","4,933.51","5,115.64","4,933.51","17.77B","3.66%"
"Apr 28, 2013","4,925.48","4,986.30","5,062.67","4,907.60","21.98B","-1.07%"
"Apr 21, 2013","4,978.51","5,004.12","5,026.92","4,962.44","20.54B","-0.40%"
"Apr 14, 2013","4,998.46","4,921.94","5,023.71","4,856.30","21.25B","1.24%"
"Apr 07, 2013","4,937.21","4,924.37","4,949.84","4,864.86","21.43B","0.23%"
"Mar 31, 2013","4,926.07","4,927.12","4,985.85","4,907.63","29.97B","-0.30%"
"Mar 24, 2013","4,940.99","4,754.76","4,940.99","4,752.14","21.67B","4.61%"
"Mar 17, 2013","4,723.16","4,812.16","4,855.20","4,721.32","31.17B","-2.00%"
"Mar 10, 2013","4,819.32","4,875.98","4,886.52","4,757.35","22.44B","-1.13%"
"Mar 03, 2013","4,874.49","4,812.30","4,904.48","4,744.48","31.47B","1.31%"
"Feb 24, 2013","4,811.61","4,661.63","4,817.91","4,646.59","30.47B","3.45%"
"Feb 17, 2013","4,651.12","4,611.17","4,656.13","4,581.52","40.01B","0.90%"
"Feb 10, 2013","4,609.79","4,504.72","4,616.00","4,496.02","26.56B","2.64%"
"Feb 03, 2013","4,491.27","4,497.98","4,528.26","4,458.69","23.24B","0.22%"
"Jan 27, 2013","4,481.63","4,437.41","4,519.46","4,384.93","20.00B","0.99%"
"Jan 20, 2013","4,437.60","4,463.45","4,472.11","4,390.12","13.38B","-0.62%"
"Jan 13, 2013","4,465.48","4,322.14","4,465.48","4,313.96","17.84B","3.71%"
"Jan 06, 2013","4,305.91","4,407.73","4,427.65","4,298.61","19.83B","-2.36%"
"Dec 30, 2012","4,410.02","4,322.58","4,418.48","4,316.42","11.25B","2.16%"
"Dec 23, 2012","4,316.69","4,251.84","4,324.93","4,245.32","7.35B","1.56%"
"Dec 16, 2012","4,250.21","4,305.45","4,329.02","4,222.13","16.45B","-1.36%"
"Dec 09, 2012","4,308.86","4,295.47","4,340.26","4,280.23","21.64B","0.42%"
"Dec 02, 2012","4,290.80","4,277.19","4,306.11","4,246.30","20.36B","0.34%"
"Nov 25, 2012","4,276.14","4,352.81","4,381.75","4,255.27","21.08B","-1.67%"
"Nov 18, 2012","4,348.81","4,342.17","4,351.72","4,290.42","17.21B","-0.06%"
"Nov 11, 2012","4,351.28","4,329.13","4,360.26","4,311.52","10.19B","0.41%"
"Nov 04, 2012","4,333.64","4,327.85","4,350.59","4,285.80","14.89B","-0.12%"
"Oct 28, 2012","4,338.89","4,329.31","4,366.86","4,301.02","18.89B","-0.01%"
"Oct 21, 2012","4,339.15","4,312.46","4,354.94","4,301.76","14.64B","0.18%"
"Oct 14, 2012","4,331.25","4,308.79","4,362.34","4,292.84","20.14B","0.46%"
"Oct 07, 2012","4,311.39","4,312.20","4,324.80","4,242.00","19.35B","0.00%"
"Sep 30, 2012","4,311.31","4,249.69","4,320.59","4,214.52","16.55B","1.14%"
"Sep 23, 2012","4,262.56","4,224.04","4,263.96","4,153.45","19.56B","0.42%"
"Sep 16, 2012","4,244.62","4,265.75","4,272.83","4,198.90","20.51B","-0.29%"
"Sep 09, 2012","4,257.00","4,152.87","4,269.05","4,127.76","16.69B","2.73%"
"Sep 02, 2012","4,143.68","4,052.89","4,154.97","4,047.28","15.82B","2.05%"
"Aug 26, 2012","4,060.33","4,145.40","4,159.92","3,978.08","12.43B","-2.05%"
"Aug 19, 2012","4,145.40","4,153.03","4,183.03","4,125.26","4.13B","-0.36%"
"Aug 12, 2012","4,160.51","4,148.47","4,163.77","4,086.34","9.78B","0.46%"
"Aug 05, 2012","4,141.56","4,139.62","4,150.01","4,078.09","14.16B","1.02%"
"Jul 29, 2012","4,099.81","4,102.56","4,149.71","4,059.94","13.56B","0.38%"
"Jul 22, 2012","4,084.21","4,045.20","4,088.83","3,964.81","10.21B","0.07%"
"Jul 15, 2012","4,081.20","4,035.84","4,108.67","4,035.84","11.38B","1.53%"
"Jul 08, 2012","4,019.67","4,035.33","4,038.39","3,963.47","10.34B","-0.88%"
"Jul 01, 2012","4,055.20","3,976.71","4,090.76","3,972.36","14.36B","2.52%"
"Jun 24, 2012","3,955.58","3,890.46","3,971.09","3,848.85","11.34B","1.70%"
"Jun 17, 2012","3,889.52","3,860.09","3,944.06","3,843.02","15.29B","1.87%"
"Jun 10, 2012","3,818.11","3,855.84","3,879.81","3,774.69","15.29B","-0.19%"
"Jun 03, 2012","3,825.33","3,730.05","3,909.39","3,635.28","14.10B","0.67%"
"May 27, 2012","3,799.77","3,877.05","3,927.86","3,781.92","11.60B","-2.63%"
"May 20, 2012","3,902.51","3,958.00","4,024.39","3,885.59","13.61B","-1.96%"
"May 13, 2012","3,980.50","4,114.57","4,120.23","3,926.39","8.70B","-3.25%"
"May 06, 2012","4,114.14","4,216.41","4,216.41","4,093.66","13.94B","-2.43%"
"Apr 29, 2012","4,216.68","4,164.07","4,234.73","4,144.35","18.66B","1.27%"
"Apr 22, 2012","4,163.98","4,181.46","4,201.06","4,130.85","22.72B","-0.42%"
"Apr 15, 2012","4,181.37","4,159.37","4,185.21","4,135.62","19.66B","0.53%"
"Apr 08, 2012","4,159.28","4,165.74","4,171.67","4,111.76","20.19B","-0.17%"
"Apr 01, 2012","4,166.37","4,121.82","4,232.92","4,109.32","15.65B","1.09%"
"Mar 25, 2012","4,121.55","4,041.74","4,129.33","4,011.93","14.90B","1.98%"
"Mar 18, 2012","4,041.56","4,028.90","4,044.15","4,003.52","9.92B","0.32%"
"Mar 11, 2012","4,028.54","3,984.18","4,065.70","3,969.00","13.88B","0.93%"
"Mar 04, 2012","3,991.54","4,004.76","4,004.76","3,929.19","11.05B","-0.33%"
"Feb 26, 2012","4,004.87","3,894.20","4,005.16","3,838.54","13.06B","2.83%"
"Feb 19, 2012","3,894.56","3,976.81","4,008.23","3,850.13","16.62B","-2.06%"
"Feb 12, 2012","3,976.54","3,912.48","3,976.58","3,906.91","15.01B","1.64%"
"Feb 05, 2012","3,912.39","4,015.77","4,040.08","3,895.61","17.08B","-2.58%"
"Jan 29, 2012","4,015.95","3,986.14","4,025.94","3,896.40","18.81B","0.74%"
"Jan 22, 2012","3,986.41","3,986.97","4,038.78","3,948.96","10.78B","-0.00%"
"Jan 15, 2012","3,986.51","3,935.24","4,027.89","3,894.83","19.99B","1.30%"
"Jan 08, 2012","3,935.33","3,868.78","3,954.86","3,848.34","20.26B","1.70%"
"Jan 01, 2012","3,869.41","3,821.63","3,924.05","3,797.00","16.98B","1.24%"
"Dec 25, 2011","3,821.99","3,796.97","3,825.96","3,736.23","7.95B","0.65%"
"Dec 18, 2011","3,797.15","3,768.26","3,821.99","3,745.05","17.78B","0.76%"
"Dec 11, 2011","3,768.35","3,761.08","3,803.70","3,666.25","19.44B","0.23%"
"Dec 04, 2011","3,759.61","3,780.56","3,793.49","3,728.73","12.98B","-0.54%"
"Nov 27, 2011","3,779.84","3,637.92","3,811.54","3,618.97","13.23B","3.92%"
"Nov 20, 2011","3,637.19","3,754.23","3,754.23","3,628.76","11.18B","-3.12%"
"Nov 13, 2011","3,754.50","3,779.34","3,833.23","3,745.14","13.01B","-0.65%"
"Nov 06, 2011","3,778.89","3,783.08","3,859.10","3,748.09","13.29B","-0.13%"
"Oct 30, 2011","3,783.63","3,830.88","3,830.88","3,624.23","19.47B","-1.21%"
"Oct 23, 2011","3,829.96","3,621.12","3,875.11","3,621.12","21.82B","5.78%"
"Oct 16, 2011","3,620.66","3,665.32","3,730.30","3,580.77","23.68B","-1.20%"
"Oct 09, 2011","3,664.68","3,424.57","3,702.76","3,413.27","26.65B","6.98%"
"Oct 02, 2011","3,425.68","3,548.12","3,548.12","3,256.44","18.89B","-3.48%"
"Sep 25, 2011","3,549.03","3,425.60","3,579.66","3,217.95","18.98B","3.58%"
"Sep 18, 2011","3,426.35","3,834.08","3,834.08","3,258.37","18.01B","-10.66%"
"Sep 11, 2011","3,835.18","3,997.22","3,997.22","3,710.09","16.82B","-4.08%"
"Sep 04, 2011","3,998.50","3,842.65","4,028.48","3,829.61","16.86B","4.08%"
"Aug 21, 2011","3,841.73","3,843.68","3,906.49","3,761.03","17.68B","-0.03%"
