Date,Price,Open,High,Low,Vol.,Change %
4/1/1994,462.40,462.40,462.40,462.40,340.18M,-6.09%
3/1/1994,492.37,492.37,492.37,492.37,427.65M,-9.86%
2/1/1994,546.23,546.23,546.23,546.23,380.96M,-7.73%
1/1/1994,592.02,592.02,592.02,592.02,510.99M,0.55%
12/1/1993,588.77,588.77,588.77,588.77,484.15M,13.49%
11/1/1993,518.78,518.78,518.78,518.78,501.86M,11.29%
10/1/1993,466.15,466.15,466.15,466.15,409.73M,11.00%
9/1/1993,419.96,419.96,419.96,419.96,382.44M,0.64%
8/1/1993,417.30,417.30,417.30,417.30,344.51M,16.98%
7/1/1993,356.72,356.72,356.72,356.72,318.74M,-1.01%
6/1/1993,360.35,360.35,360.35,360.35,324.09M,5.41%
5/1/1993,341.85,341.85,341.85,341.85,228.36M,8.83%
4/1/1993,314.10,314.10,314.10,314.10,136.76M,1.07%
3/1/1993,310.76,310.76,310.76,310.76,222.29M,3.46%
2/1/1993,300.38,300.38,300.38,300.38,272.10M,7.22%
1/1/1993,280.15,280.15,280.15,280.15,219.02M,2.12%
12/1/1992,274.34,274.34,274.34,274.34,-,-3.94%
11/1/1992,285.60,285.60,285.60,285.60,-,-7.15%
10/1/1992,307.58,307.58,307.58,307.58,-,3.08%
9/1/1992,298.39,298.39,298.39,298.39,-,-0.96%
8/1/1992,301.28,301.28,301.28,301.28,-,-5.02%
7/1/1992,317.19,317.19,317.19,317.19,-,1.16%
6/1/1992,313.56,313.56,313.56,313.56,-,4.79%
5/1/1992,299.22,299.22,299.22,299.22,-,7.92%
4/1/1992,277.27,277.27,277.27,277.27,-,-0.51%
3/1/1992,278.69,278.69,278.69,278.69,-,-0.82%
2/1/1992,281.00,281.00,281.00,281.00,-,-0.44%
1/1/1992,282.24,282.24,282.24,282.24,-,14.09%
12/1/1991,247.39,247.39,247.39,247.39,-,2.52%
11/1/1991,241.32,241.32,241.32,241.32,-,6.46%
10/1/1991,226.68,226.68,226.68,226.68,-,-9.03%
9/1/1991,249.19,249.19,249.19,249.19,-,-17.21%
8/1/1991,300.98,300.98,300.98,300.98,-,-11.47%
7/1/1991,339.96,339.96,339.96,339.96,-,-1.82%
6/1/1991,346.27,346.27,346.27,346.27,-,-12.91%
5/1/1991,397.60,397.60,397.60,397.60,-,-3.89%
4/1/1991,413.71,413.71,413.71,413.71,-,1.37%
3/1/1991,408.11,408.11,408.11,408.11,-,4.29%
2/1/1991,391.33,391.33,391.33,391.33,-,2.17%
1/1/1991,383.02,383.02,383.02,383.02,-,-8.32%
12/1/1990,417.79,417.79,417.79,417.79,-,9.31%
11/1/1990,382.20,382.20,382.20,382.20,-,-8.23%
10/1/1990,416.49,416.49,416.49,416.49,-,-11.10%
9/1/1990,468.51,468.51,468.51,468.51,-,-17.95%
8/1/1990,571.02,571.02,571.02,571.02,-,-7.06%
7/1/1990,614.41,614.41,614.41,614.41,-,-1.59%
6/1/1990,624.32,624.32,624.32,624.32,-,-1.90%
5/1/1990,636.40,636.40,636.40,636.40,-,-0.38%
